hold,rank_abs_weight,ticker,weight,abs_weight
9,4,MSFT,0.057564735842142875,0.057564735842142875
9,5,AMZN,0.04196297786007292,0.04196297786007292
9,6,JNJ,0.04137708690343025,0.04137708690343025
9,7,COST,0.03515973387145697,0.03515973387145697
9,8,ICE,0.027869423515613785,0.027869423515613785
9,9,MET,0.02577628822304628,0.02577628822304628
9,10,AVGO,0.02425095907054043,0.02425095907054043
9,11,PG,0.02112486802957491,0.02112486802957491
9,12,XOM,0.020553128412966908,0.020553128412966908
9,13,LMT,0.020144183734660096,0.020144183734660096
9,14,CMCSA,0.019639558943296477,0.019639558943296477
9,15,AJG,0.01855031340666589,0.01855031340666589
9,16,AMGN,0.018544364798396225,0.018544364798396225
9,17,AMT,0.017786276807016645,0.017786276807016645
9,18,DD,0.01698481972540769,0.01698481972540769
9,19,HLT,0.016066820969891347,0.016066820969891347
9,20,ISRG,0.015965195187584644,0.015965195187584644
9,21,FTV,0.01518985099693408,0.01518985099693408
9,22,ADBE,0.015135111881253308,0.015135111881253308
9,23,ZTS,0.014364725698242525,0.014364725698242525
9,24,DIS,0.014257671969800078,0.014257671969800078
9,25,INTU,0.013924446794717165,0.013924446794717165
9,26,CTSH,0.013587412805666058,0.013587412805666058
9,27,ARE,0.013559590434581381,0.013559590434581381
9,28,LOW,0.01299087905249687,0.01299087905249687
9,29,DE,0.012964169567432533,0.012964169567432533
9,30,GL,0.012899312713595155,0.012899312713595155
9,31,BAC,0.01289858498571136,0.01289858498571136
9,32,NVDA,0.01256335988640741,0.01256335988640741
9,33,GS,0.012335189174598036,0.012335189174598036
9,34,HPE,0.012117382213371827,0.012117382213371827
9,35,PWR,0.012094093053162383,0.012094093053162383
9,36,COO,0.01196520027541395,0.01196520027541395
9,37,ADP,0.011024025387242826,0.011024025387242826
9,38,T,0.01028992854598256,0.01028992854598256
9,39,PYPL,0.009739565216228974,0.009739565216228974
9,40,PPL,0.009664262145766826,0.009664262145766826
9,41,MRK,0.009576982667745329,0.009576982667745329
9,42,MNST,0.009455072809138194,0.009455072809138194
9,43,AMD,0.009447673211618919,0.009447673211618919
9,44,MO,0.009304463128599585,0.009304463128599585
9,45,TGT,0.009303587083831949,0.009303587083831949
9,46,INTC,0.009288953381281198,0.009288953381281198
9,47,ALB,0.009047915134031307,0.009047915134031307
9,48,PNC,0.009034595365183916,0.009034595365183916
9,49,CRM,0.009031379060727807,0.009031379060727807
9,50,UNH,0.008577969409881148,0.008577969409881148
10,1,AAPL,0.06656772235649458,0.06656772235649458
10,2,GOOG,0.0651853164594745,0.0651853164594745
10,3,BRK-B,0.06183107279596079,0.06183107279596079
10,4,MSFT,0.057564735842142875,0.057564735842142875
10,5,AMZN,0.04196297786007292,0.04196297786007292
10,6,JNJ,0.04137708690343025,0.04137708690343025
10,7,COST,0.03515973387145697,0.03515973387145697
10,8,ICE,0.027869423515613785,0.027869423515613785
10,9,MET,0.02577628822304628,0.02577628822304628
10,10,AVGO,0.02425095907054043,0.02425095907054043
10,11,PG,0.02112486802957491,0.02112486802957491
10,12,XOM,0.020553128412966908,0.020553128412966908
10,13,LMT,0.020144183734660096,0.020144183734660096
10,14,CMCSA,0.019639558943296477,0.019639558943296477
10,15,AJG,0.01855031340666589,0.01855031340666589
10,16,AMGN,0.018544364798396225,0.018544364798396225
10,17,AMT,0.017786276807016645,0.017786276807016645
10,18,DD,0.01698481972540769,0.01698481972540769
10,19,HLT,0.016066820969891347,0.016066820969891347
10,20,ISRG,0.015965195187584644,0.015965195187584644
10,21,FTV,0.01518985099693408,0.01518985099693408
10,22,ADBE,0.015135111881253308,0.015135111881253308
10,23,ZTS,0.014364725698242525,0.014364725698242525
10,24,DIS,0.014257671969800078,0.014257671969800078
10,25,INTU,0.013924446794717165,0.013924446794717165
10,26,CTSH,0.013587412805666058,0.013587412805666058
10,27,ARE,0.013559590434581381,0.013559590434581381
10,28,LOW,0.01299087905249687,0.01299087905249687
10,29,DE,0.012964169567432533,0.012964169567432533
10,30,GL,0.012899312713595155,0.012899312713595155
10,31,BAC,0.01289858498571136,0.01289858498571136
10,32,NVDA,0.01256335988640741,0.01256335988640741
10,33,GS,0.012335189174598036,0.012335189174598036
10,34,HPE,0.012117382213371827,0.012117382213371827
10,35,PWR,0.012094093053162383,0.012094093053162383
10,36,COO,0.01196520027541395,0.01196520027541395
10,37,ADP,0.011024025387242826,0.011024025387242826
10,38,T,0.01028992854598256,0.01028992854598256
10,39,PYPL,0.009739565216228974,0.009739565216228974
10,40,PPL,0.009664262145766826,0.009664262145766826
10,41,MRK,0.009576982667745329,0.009576982667745329
10,42,MNST,0.009455072809138194,0.009455072809138194
10,43,AMD,0.009447673211618919,0.009447673211618919
10,44,MO,0.009304463128599585,0.009304463128599585
10,45,TGT,0.009303587083831949,0.009303587083831949
10,46,INTC,0.009288953381281198,0.009288953381281198
10,47,ALB,0.009047915134031307,0.009047915134031307
10,48,PNC,0.009034595365183916,0.009034595365183916
10,49,CRM,0.009031379060727807,0.009031379060727807
10,50,UNH,0.008577969409881148,0.008577969409881148
11,1,AAPL,0.06656772235649458,0.06656772235649458
11,2,GOOG,0.06499439666507809,0.06499439666507809
11,3,BRK-B,0.06183107279596079,0.06183107279596079
11,4,MSFT,0.057564735842142875,0.057564735842142875
11,5,AMZN,0.04196297786007292,0.04196297786007292
11,6,JNJ,0.04137708690343025,0.04137708690343025
11,7,COST,0.03515973387145697,0.03515973387145697
11,8,ICE,0.027869423515613785,0.027869423515613785
11,9,AVGO,0.02744300464747914,0.02744300464747914
11,10,MET,0.02577628822304628,0.02577628822304628
11,11,PG,0.02112486802957491,0.02112486802957491
11,12,XOM,0.020553128412966908,0.020553128412966908
11,13,LMT,0.020144183734660096,0.020144183734660096
11,14,CMCSA,0.019508306165525378,0.019508306165525378
11,15,NVDA,0.0193713143094687,0.0193713143094687
11,16,AJG,0.01855031340666589,0.01855031340666589
11,17,AMGN,0.018544364798396225,0.018544364798396225
11,18,AMT,0.017786276807016645,0.017786276807016645
11,19,DD,0.01698481972540769,0.01698481972540769
11,20,HLT,0.016066820969891347,0.016066820969891347
11,21,ISRG,0.015965195187584644,0.015965195187584644
11,22,FTV,0.01518985099693408,0.01518985099693408
11,23,ADBE,0.015135111881253308,0.015135111881253308
11,24,ZTS,0.014364725698242525,0.014364725698242525
11,25,DIS,0.014257671969800078,0.014257671969800078
11,26,INTU,0.013924446794717165,0.013924446794717165
11,27,CTSH,0.013587412805666058,0.013587412805666058
11,28,ARE,0.013559590434581381,0.013559590434581381
11,29,LOW,0.01299087905249687,0.01299087905249687
11,30,DE,0.012964169567432533,0.012964169567432533
11,31,BAC,0.01289858498571136,0.01289858498571136
11,32,GL,0.01268929111857974,0.01268929111857974
11,33,GS,0.012335189174598036,0.012335189174598036
11,34,HPE,0.012117382213371827,0.012117382213371827
11,35,PWR,0.012094093053162383,0.012094093053162383
11,36,COO,0.01196520027541395,0.01196520027541395
11,37,ADP,0.011024025387242826,0.011024025387242826
11,38,T,0.01028992854598256,0.01028992854598256
11,39,PYPL,0.009739565216228974,0.009739565216228974
11,40,PPL,0.009664262145766826,0.009664262145766826
11,41,MRK,0.009576982667745329,0.009576982667745329
11,42,MNST,0.009455072809138194,0.009455072809138194
11,43,AMD,0.009447673211618919,0.009447673211618919
11,44,MO,0.009304463128599585,0.009304463128599585
11,45,TGT,0.009303587083831949,0.009303587083831949
11,46,INTC,0.009288953381281198,0.009288953381281198
11,47,ALB,0.009047915134031307,0.009047915134031307
11,48,PNC,0.009034595365183916,0.009034595365183916
11,49,CRM,0.009031379060727807,0.009031379060727807
11,50,UNH,0.008577969409881148,0.008577969409881148
12,1,AAPL,0.06656772235649458,0.06656772235649458
12,2,GOOG,0.06499439666507809,0.06499439666507809
12,3,BRK-B,0.06183107279596079,0.06183107279596079
12,4,MSFT,0.057564735842142875,0.057564735842142875
12,5,AMZN,0.04196297786007292,0.04196297786007292
12,6,JNJ,0.04137708690343025,0.04137708690343025
12,7,COST,0.03515973387145697,0.03515973387145697
12,8,ICE,0.027869423515613785,0.027869423515613785
12,9,AVGO,0.02744300464747914,0.02744300464747914
12,10,MET,0.02577628822304628,0.02577628822304628
12,11,PG,0.02112486802957491,0.02112486802957491
12,12,XOM,0.020553128412966908,0.020553128412966908
12,13,LMT,0.020144183734660096,0.020144183734660096
12,14,CMCSA,0.019508306165525378,0.019508306165525378
12,15,NVDA,0.0193713143094687,0.0193713143094687
12,16,AJG,0.01855031340666589,0.01855031340666589
12,17,AMGN,0.018544364798396225,0.018544364798396225
12,18,AMT,0.017786276807016645,0.017786276807016645
12,19,DD,0.01698481972540769,0.01698481972540769
12,20,HLT,0.016066820969891347,0.016066820969891347
12,21,ISRG,0.015965195187584644,0.015965195187584644
12,22,FTV,0.01518985099693408,0.01518985099693408
12,23,ADBE,0.015135111881253308,0.015135111881253308
12,24,ZTS,0.014364725698242525,0.014364725698242525
12,25,DIS,0.014257671969800078,0.014257671969800078
12,26,INTU,0.013924446794717165,0.013924446794717165
12,27,CTSH,0.013587412805666058,0.013587412805666058
12,28,ARE,0.013559590434581381,0.013559590434581381
12,29,LOW,0.01299087905249687,0.01299087905249687
12,30,DE,0.012964169567432533,0.012964169567432533
12,31,BAC,0.01289858498571136,0.01289858498571136
12,32,GL,0.01268929111857974,0.01268929111857974
12,33,GS,0.012335189174598036,0.012335189174598036
12,34,HPE,0.012117382213371827,0.012117382213371827
12,35,PWR,0.012094093053162383,0.012094093053162383
12,36,COO,0.01196520027541395,0.01196520027541395
12,37,ADP,0.011024025387242826,0.011024025387242826
12,38,T,0.01028992854598256,0.01028992854598256
12,39,PYPL,0.009739565216228974,0.009739565216228974
12,40,PPL,0.009664262145766826,0.009664262145766826
12,41,MRK,0.009576982667745329,0.009576982667745329
12,42,MNST,0.009455072809138194,0.009455072809138194
12,43,AMD,0.009447673211618919,0.009447673211618919
12,44,MO,0.009304463128599585,0.009304463128599585
12,45,TGT,0.009303587083831949,0.009303587083831949
12,46,INTC,0.009288953381281198,0.009288953381281198
12,47,ALB,0.009047915134031307,0.009047915134031307
12,48,PNC,0.009034595365183916,0.009034595365183916
12,49,CRM,0.009031379060727807,0.009031379060727807
12,50,UNH,0.008577969409881148,0.008577969409881148
13,1,AAPL,0.06656772235649458,0.06656772235649458
13,2,GOOG,0.06499439666507809,0.06499439666507809
13,3,BRK-B,0.06183107279596079,0.06183107279596079
13,4,MSFT,0.057564735842142875,0.057564735842142875
13,5,AMZN,0.04196297786007292,0.04196297786007292
13,6,JNJ,0.04114436546087138,0.04114436546087138
13,7,COST,0.03515973387145697,0.03515973387145697
13,8,AVGO,0.02927731918863108,0.02927731918863108
13,9,ICE,0.027869423515613785,0.027869423515613785
13,10,MET,0.02577628822304628,0.02577628822304628
13,11,NVDA,0.022696002090539805,0.022696002090539805
13,12,PG,0.02112486802957491,0.02112486802957491
13,13,XOM,0.020553128412966908,0.020553128412966908
13,14,LMT,0.020144183734660096,0.020144183734660096
13,15,CMCSA,0.019508306165525378,0.019508306165525378
13,16,AJG,0.01855031340666589,0.01855031340666589
13,17,AMGN,0.018544364798396225,0.018544364798396225
13,18,AMT,0.017520855531213075,0.017520855531213075
13,19,DD,0.01698481972540769,0.01698481972540769
13,20,HLT,0.016066820969891347,0.016066820969891347
13,21,ISRG,0.015965195187584644,0.015965195187584644
13,22,FTV,0.01518985099693408,0.01518985099693408
13,23,ADBE,0.015135111881253308,0.015135111881253308
13,24,ZTS,0.014364725698242525,0.014364725698242525
13,25,DIS,0.014257671969800078,0.014257671969800078
13,26,INTU,0.013924446794717165,0.013924446794717165
13,27,CTSH,0.013587412805666058,0.013587412805666058
13,28,ARE,0.013362259355500523,0.013362259355500523
13,29,PWR,0.0132227186140957,0.0132227186140957
13,30,LOW,0.01299087905249687,0.01299087905249687
13,31,DE,0.012964169567432533,0.012964169567432533
13,32,BAC,0.01289858498571136,0.01289858498571136
13,33,HPE,0.012830424150459416,0.012830424150459416
13,34,GS,0.012335189174598036,0.012335189174598036
13,35,GL,0.012321716348964428,0.012321716348964428
13,36,COO,0.01196520027541395,0.01196520027541395
13,37,ADP,0.011024025387242826,0.011024025387242826
13,38,AMD,0.010681078267309005,0.010681078267309005
13,39,T,0.01028992854598256,0.01028992854598256
13,40,PYPL,0.009739565216228974,0.009739565216228974
13,41,PPL,0.009664262145766826,0.009664262145766826
13,42,MRK,0.009576982667745329,0.009576982667745329
13,43,MNST,0.009455072809138194,0.009455072809138194
13,44,MO,0.009304463128599585,0.009304463128599585
13,45,TGT,0.009303587083831949,0.009303587083831949
13,46,INTC,0.009288953381281198,0.009288953381281198
13,47,ALB,0.009047915134031307,0.009047915134031307
13,48,PNC,0.009034595365183916,0.009034595365183916
13,49,CRM,0.009031379060727807,0.009031379060727807
13,50,UNH,0.008577969409881148,0.008577969409881148
14,1,AAPL,0.06656772235649458,0.06656772235649458
14,2,GOOG,0.06499439666507809,0.06499439666507809
14,3,BRK-B,0.06183107279596079,0.06183107279596079
14,4,MSFT,0.057564735842142875,0.057564735842142875
14,5,AMZN,0.04196297786007292,0.04196297786007292
14,6,JNJ,0.04114436546087138,0.04114436546087138
14,7,COST,0.03515973387145697,0.03515973387145697
14,8,AVGO,0.03045086641882505,0.03045086641882505
14,9,ICE,0.027869423515613785,0.027869423515613785
14,10,MET,0.02577628822304628,0.02577628822304628
14,11,NVDA,0.024825563887444415,0.024825563887444415
14,12,PG,0.02112486802957491,0.02112486802957491
14,13,XOM,0.020553128412966908,0.020553128412966908
14,14,LMT,0.020144183734660096,0.020144183734660096
14,15,CMCSA,0.019508306165525378,0.019508306165525378
14,16,AJG,0.01855031340666589,0.01855031340666589
14,17,AMGN,0.018544364798396225,0.018544364798396225
14,18,AMT,0.017520855531213075,0.017520855531213075
14,19,DD,0.01698481972540769,0.01698481972540769
14,20,HLT,0.016066820969891347,0.016066820969891347
14,21,ISRG,0.015965195187584644,0.015965195187584644
14,22,FTV,0.01518985099693408,0.01518985099693408
14,23,ADBE,0.015135111881253308,0.015135111881253308
14,24,ZTS,0.014364725698242525,0.014364725698242525
14,25,DIS,0.014257671969800078,0.014257671969800078
14,26,PWR,0.014093855529039927,0.014093855529039927
14,27,INTU,0.013924446794717165,0.013924446794717165
14,28,CTSH,0.013587412805666058,0.013587412805666058
14,29,ARE,0.013362259355500523,0.013362259355500523
14,30,LOW,0.01299087905249687,0.01299087905249687
14,31,DE,0.012964169567432533,0.012964169567432533
14,32,BAC,0.01289858498571136,0.01289858498571136
14,33,HPE,0.012830424150459416,0.012830424150459416
14,34,GS,0.012335189174598036,0.012335189174598036
14,35,COO,0.01196520027541395,0.01196520027541395
14,36,GL,0.011920819493632944,0.011920819493632944
14,37,AMD,0.011373782902145328,0.011373782902145328
14,38,ADP,0.011024025387242826,0.011024025387242826
14,39,T,0.01028992854598256,0.01028992854598256
14,40,PYPL,0.009739565216228974,0.009739565216228974
14,41,PPL,0.009664262145766826,0.009664262145766826
14,42,MRK,0.009576982667745329,0.009576982667745329
14,43,MNST,0.009455072809138194,0.009455072809138194
14,44,MO,0.009304463128599585,0.009304463128599585
14,45,TGT,0.009303587083831949,0.009303587083831949
14,46,INTC,0.009288953381281198,0.009288953381281198
14,47,ALB,0.009047915134031307,0.009047915134031307
14,48,PNC,0.009034595365183916,0.009034595365183916
14,49,CRM,0.009031379060727807,0.009031379060727807
14,50,AMAT,0.0026577378225404874,0.0026577378225404874
15,1,AAPL,0.06656772235649458,0.06656772235649458
15,2,GOOG,0.06499439666507809,0.06499439666507809
15,3,BRK-B,0.06183107279596079,0.06183107279596079
15,4,MSFT,0.057564735842142875,0.057564735842142875
15,5,AMZN,0.04196297786007292,0.04196297786007292
15,6,JNJ,0.04114436546087138,0.04114436546087138
15,7,COST,0.03515973387145697,0.03515973387145697
15,8,AVGO,0.03151546206440091,0.03151546206440091
15,9,ICE,0.027869423515613785,0.027869423515613785
15,10,NVDA,0.02667535010128897,0.02667535010128897
15,11,MET,0.02577628822304628,0.02577628822304628
15,12,PG,0.02112486802957491,0.02112486802957491
15,13,XOM,0.020553128412966908,0.020553128412966908
15,14,LMT,0.020144183734660096,0.020144183734660096
15,15,CMCSA,0.019508306165525378,0.019508306165525378
15,16,AJG,0.01855031340666589,0.01855031340666589
15,17,AMGN,0.018544364798396225,0.018544364798396225
15,18,AMT,0.017520855531213075,0.017520855531213075
15,19,DD,0.01698481972540769,0.01698481972540769
15,20,HLT,0.016066820969891347,0.016066820969891347
15,21,ISRG,0.015965195187584644,0.015965195187584644
15,22,FTV,0.01518985099693408,0.01518985099693408
15,23,ADBE,0.015135111881253308,0.015135111881253308
15,24,PWR,0.014773351034727985,0.014773351034727985
15,25,ZTS,0.014364725698242525,0.014364725698242525
15,26,DIS,0.014257671969800078,0.014257671969800078
15,27,INTU,0.013924446794717165,0.013924446794717165
15,28,CTSH,0.013587412805666058,0.013587412805666058
15,29,ARE,0.013362259355500523,0.013362259355500523
15,30,LOW,0.01299087905249687,0.01299087905249687
15,31,DE,0.012964169567432533,0.012964169567432533
15,32,BAC,0.01289858498571136,0.01289858498571136
15,33,HPE,0.012830424150459416,0.012830424150459416
15,34,GS,0.012335189174598036,0.012335189174598036
15,35,AMD,0.012164867804967606,0.012164867804967606
15,36,COO,0.01196520027541395,0.01196520027541395
15,37,GL,0.011920819493632944,0.011920819493632944
15,38,ADP,0.011024025387242826,0.011024025387242826
15,39,T,0.01028992854598256,0.01028992854598256
15,40,PYPL,0.009739565216228974,0.009739565216228974
15,41,PPL,0.009664262145766826,0.009664262145766826
15,42,MRK,0.009576982667745329,0.009576982667745329
15,43,MNST,0.009455072809138194,0.009455072809138194
15,44,MO,0.009304463128599585,0.009304463128599585
15,45,TGT,0.009303587083831949,0.009303587083831949
15,46,INTC,0.009288953381281198,0.009288953381281198
15,47,ALB,0.009047915134031307,0.009047915134031307
15,48,PNC,0.009034595365183916,0.009034595365183916
15,49,AMAT,0.0034724294624500322,0.0034724294624500322
15,50,ANET,0.0023749837596501,0.0023749837596501
16,1,AAPL,0.06656772235649458,0.06656772235649458
16,2,GOOG,0.06499439666507809,0.06499439666507809
16,3,BRK-B,0.06183107279596079,0.06183107279596079
16,4,MSFT,0.057564735842142875,0.057564735842142875
16,5,AMZN,0.04196297786007292,0.04196297786007292
16,6,JNJ,0.04114436546087138,0.04114436546087138
16,7,COST,0.03515973387145697,0.03515973387145697
16,8,AVGO,0.03250924447406265,0.03250924447406265
16,9,NVDA,0.028455547815240956,0.028455547815240956
16,10,ICE,0.027869423515613785,0.027869423515613785
16,11,MET,0.02577628822304628,0.02577628822304628
16,12,PG,0.02112486802957491,0.02112486802957491
16,13,XOM,0.020553128412966908,0.020553128412966908
16,14,LMT,0.020144183734660096,0.020144183734660096
16,15,CMCSA,0.019508306165525378,0.019508306165525378
16,16,AJG,0.01855031340666589,0.01855031340666589
16,17,AMGN,0.018544364798396225,0.018544364798396225
16,18,AMT,0.017520855531213075,0.017520855531213075
16,19,DD,0.01698481972540769,0.01698481972540769
16,20,HLT,0.016066820969891347,0.016066820969891347
16,21,ISRG,0.015965195187584644,0.015965195187584644
16,22,FTV,0.01518985099693408,0.01518985099693408
16,23,ADBE,0.015135111881253308,0.015135111881253308
16,24,PWR,0.014773351034727985,0.014773351034727985
16,25,ZTS,0.014364725698242525,0.014364725698242525
16,26,DIS,0.014257671969800078,0.014257671969800078
16,27,INTU,0.013924446794717165,0.013924446794717165
16,28,CTSH,0.013587412805666058,0.013587412805666058
16,29,ARE,0.013362259355500523,0.013362259355500523
16,30,LOW,0.01299087905249687,0.01299087905249687
16,31,AMD,0.012976273283634609,0.012976273283634609
16,32,DE,0.012964169567432533,0.012964169567432533
16,33,BAC,0.01289858498571136,0.01289858498571136
16,34,HPE,0.012830424150459416,0.012830424150459416
16,35,GS,0.012335189174598036,0.012335189174598036
16,36,COO,0.01196520027541395,0.01196520027541395
16,37,GL,0.011920819493632944,0.011920819493632944
16,38,ADP,0.011024025387242826,0.011024025387242826
16,39,T,0.01028992854598256,0.01028992854598256
16,40,PYPL,0.009739565216228974,0.009739565216228974
16,41,PPL,0.009664262145766826,0.009664262145766826
16,42,MRK,0.009576982667745329,0.009576982667745329
16,43,MNST,0.009455072809138194,0.009455072809138194
16,44,MO,0.009304463128599585,0.009304463128599585
16,45,TGT,0.009303587083831949,0.009303587083831949
16,46,INTC,0.009288953381281198,0.009288953381281198
16,47,ALB,0.009047915134031307,0.009047915134031307
16,48,PNC,0.003574311923476922,0.003574311923476922
16,49,ANET,0.0034853048574017744,0.0034853048574017744
16,50,MU,0.0030992628423266713,0.0030992628423266713
